utt_id,condition,mbr_wer,greedy_wer,n_unique,oracle_in_set
4570-56594-0012,baseline,0.47619,0.428571,16,False
4570-56594-0013,baseline,0.375,0.4375,16,False
4570-56594-0014,baseline,0.068966,0.103448,16,False
4570-56594-0015,baseline,0.181818,0.181818,16,False
4570-56594-0016,baseline,0.625,0.5,16,False
4570-56594-0017,baseline,0.052632,0.052632,15,False
4570-56594-0018,baseline,0.125,0.0,12,True
4570-24733-0000,baseline,0.0,0.0,3,True
4570-24733-0001,baseline,0.0,0.0,2,True
4570-24733-0002,baseline,0.0,0.0,1,True
4570-24733-0003,baseline,0.0,0.0,1,True
4570-24733-0004,baseline,0.0,0.0,2,True
4570-24733-0005,baseline,0.016949,0.016949,7,False
4570-24733-0006,baseline,0.0,0.0,3,True
4570-24733-0007,baseline,0.078947,0.078947,16,False
4570-24733-0008,baseline,0.0,0.0,4,True
4570-14911-0000,baseline,0.0,0.0,7,True
4570-14911-0001,baseline,0.0,0.0,7,True
4570-14911-0002,baseline,0.217391,0.217391,16,False
4570-14911-0003,baseline,0.034483,0.034483,16,False
4570-14911-0004,baseline,0.032258,0.096774,16,False
4570-14911-0005,baseline,0.0,0.0,16,True
4570-14911-0006,baseline,0.043478,0.043478,8,True
4570-14911-0007,baseline,0.105263,0.105263,16,False
4570-14911-0008,baseline,0.0,0.0,2,True
4570-14911-0009,baseline,0.463415,0.463415,16,False
4570-14911-0010,baseline,0.0625,0.0,16,True
4570-14911-0011,baseline,0.0,0.0,1,True
4570-14911-0012,baseline,0.1,0.2,16,False
4570-14911-0013,baseline,0.0,0.2,16,True
4570-14911-0014,baseline,0.1875,0.1875,16,False
4570-14911-0015,baseline,0.0,0.0,2,True
4570-14911-0016,baseline,0.0,0.0,1,True
4570-14911-0017,baseline,0.0,0.0,3,True
4570-102353-0000,baseline,0.653846,0.615385,16,False
4570-102353-0001,baseline,0.0,0.0,6,True
4570-102353-0002,baseline,0.0,0.0,4,True
4570-102353-0003,baseline,0.105263,0.052632,16,False
4570-102353-0004,baseline,0.038462,0.038462,16,True
4570-102353-0005,baseline,0.047619,0.095238,16,False
4570-102353-0006,baseline,0.0,0.0,5,True
4570-102353-0007,baseline,0.022727,0.022727,16,False
4570-102353-0008,baseline,0.138889,0.138889,16,False
6599-38591-0000,baseline,0.043478,0.043478,16,False
6599-38591-0001,baseline,0.157895,0.157895,16,False
6599-38591-0002,baseline,0.074074,0.111111,16,False
6599-38591-0003,baseline,0.333333,0.333333,16,False
6599-38591-0004,baseline,0.263158,0.263158,16,False
6599-38591-0005,baseline,0.285714,0.285714,16,False
6599-38591-0006,baseline,0.173913,0.173913,16,False
6599-38591-0007,baseline,0.230769,0.230769,16,False
6599-38591-0008,baseline,0.0,0.0,6,True
6599-38591-0009,baseline,0.0,0.0,1,True
6599-38591-0010,baseline,0.0,0.125,14,True
6599-38591-0011,baseline,0.0,0.0,1,True
6599-38591-0012,baseline,0.0625,0.0625,16,False
6599-38591-0013,baseline,0.0,0.0,16,True
6599-38590-0000,baseline,0.04,0.08,16,False
6599-38590-0001,baseline,0.054545,0.090909,16,False
6599-38590-0002,baseline,0.0,0.0,11,True
6599-38590-0003,baseline,0.116279,0.139535,16,False
6599-38590-0004,baseline,0.0,0.0,12,True
6599-38590-0005,baseline,0.227273,0.227273,16,False
6599-38590-0006,baseline,0.0,0.0,1,True
6599-38590-0007,baseline,0.0,0.0,1,True
6599-38590-0008,baseline,0.122449,0.122449,16,False
6599-38590-0009,baseline,0.0,0.0,5,True
1585-131718-0000,baseline,0.181818,0.204545,16,False
1585-131718-0001,baseline,0.571429,0.571429,16,False
1585-131718-0002,baseline,0.25,0.25,16,False
1585-131718-0003,baseline,0.358974,0.358974,16,False
1585-131718-0004,baseline,0.375,0.4375,16,False
1585-131718-0005,baseline,0.676471,0.676471,16,False
1585-131718-0006,baseline,0.416667,0.416667,16,False
1585-131718-0007,baseline,0.5625,0.5625,16,False
1585-131718-0008,baseline,0.257143,0.257143,16,False
1585-131718-0009,baseline,0.416667,0.395833,16,False
1585-131718-0010,baseline,0.346154,0.346154,16,False
1585-131718-0011,baseline,0.085106,0.12766,16,False
1585-131718-0012,baseline,0.393939,0.393939,16,False
1585-131718-0013,baseline,0.230769,0.384615,16,False
1585-131718-0014,baseline,0.375,0.375,16,False
1585-131718-0015,baseline,0.214286,0.214286,16,False
1585-131718-0016,baseline,0.133333,0.133333,16,False
1585-131718-0017,baseline,0.130435,0.195652,16,False
1585-131718-0018,baseline,0.266667,0.266667,16,False
1585-131718-0019,baseline,0.818182,0.818182,16,False
1585-131718-0020,baseline,0.176471,0.176471,16,False
1585-131718-0021,baseline,0.65,0.65,16,False
1585-131718-0022,baseline,1.0,1.0,16,False
1585-131718-0023,baseline,0.705882,0.705882,16,False
1585-131718-0024,baseline,0.269231,0.346154,16,False
1585-131718-0025,baseline,0.153846,0.115385,16,False
1585-131718-0026,baseline,0.071429,0.071429,8,False
1585-131718-0027,baseline,0.0,0.1,14,True
1585-131718-0028,baseline,0.35,0.35,16,False
1585-131718-0029,baseline,0.461538,0.461538,16,False
1585-131718-0030,baseline,0.361702,0.404255,16,False
1585-131718-0031,baseline,0.424242,0.484848,16,False
1585-131718-0032,baseline,0.1,0.1,16,False
1585-131718-0033,baseline,0.3,0.2,16,False
1585-131718-0034,baseline,0.142857,0.142857,16,False
1585-131718-0035,baseline,0.3125,0.3125,16,False
1585-131718-0036,baseline,0.263158,0.263158,16,False
1585-131718-0037,baseline,0.142857,0.178571,16,False
1585-131718-0038,baseline,0.037037,0.037037,16,False
1585-131718-0039,baseline,0.107143,0.107143,16,False
1585-131718-0040,baseline,0.571429,0.571429,16,False
1585-131718-0041,baseline,0.857143,0.857143,16,False
1585-131718-0042,baseline,0.111111,0.111111,2,False
1585-131718-0043,baseline,0.235294,0.235294,16,False
1585-131718-0044,baseline,0.0,0.142857,16,True
1585-131718-0045,baseline,0.181818,0.181818,10,False
1585-131718-0046,baseline,0.272727,0.272727,16,False
1585-131718-0047,baseline,0.333333,0.333333,16,False
1585-131718-0048,baseline,0.307692,0.307692,13,False
1585-131718-0049,baseline,0.391304,0.391304,16,False
1585-131718-0050,baseline,0.555556,0.555556,16,False
1585-131718-0051,baseline,0.3,0.4,16,False
1585-131718-0052,baseline,0.692308,0.692308,16,False
1585-131718-0053,baseline,1.111111,1.111111,16,False
1585-131718-0054,baseline,0.0,0.0,6,True
1585-157660-0000,baseline,0.4,0.4,16,False
1585-157660-0001,baseline,0.173913,0.173913,16,False
1585-157660-0002,baseline,0.178571,0.178571,16,False
1585-157660-0003,baseline,0.5,1.0,16,False
1585-157660-0004,baseline,0.227273,0.272727,16,False
1585-157660-0005,baseline,0.217391,0.217391,16,False
1585-157660-0006,baseline,0.531915,0.531915,16,False
1585-157660-0007,baseline,0.565217,0.565217,16,False
1585-157660-0008,baseline,0.391304,0.391304,16,False
1585-157660-0009,baseline,1.0,1.0,16,False
1585-157660-0010,baseline,0.068966,0.068966,16,False
1585-157660-0011,baseline,0.166667,0.166667,16,False
1585-157660-0012,baseline,0.25,0.3125,16,False
1585-157660-0013,baseline,0.259259,0.185185,16,False
1585-157660-0014,baseline,0.045455,0.045455,16,False
1585-157660-0015,baseline,0.347826,0.304348,16,False
1585-157660-0016,baseline,0.130435,0.130435,16,False
6467-97061-0000,baseline,0.0,0.083333,11,True
6467-97061-0001,baseline,0.030303,0.0,9,True
6467-97061-0002,baseline,0.117647,0.117647,16,False
6467-97061-0003,baseline,0.037037,0.074074,16,False
6467-97061-0004,baseline,0.102564,0.102564,16,False
6467-97061-0005,baseline,0.428571,0.428571,16,False
6467-97061-0006,baseline,0.583333,0.583333,16,False
6467-97061-0007,baseline,0.363636,0.363636,16,False
6467-97061-0008,baseline,0.1,0.075,16,False
6467-97061-0009,baseline,0.181818,0.272727,16,False
6467-97061-0010,baseline,0.97619,0.97619,16,False
6467-97061-0011,baseline,0.125,0.166667,16,False
6467-97061-0012,baseline,0.157895,0.157895,16,False
6467-97061-0013,baseline,0.090909,0.090909,16,False
6467-97061-0014,baseline,0.347826,0.26087,16,False
6467-97061-0015,baseline,0.16,0.16,16,False
6467-97061-0016,baseline,0.125,0.125,16,False
6467-97061-0017,baseline,0.368421,0.368421,16,False
6467-97061-0018,baseline,0.241379,0.241379,16,False
6467-97061-0019,baseline,0.222222,0.222222,16,False
6467-97061-0020,baseline,0.076923,0.076923,16,False
6467-97061-0021,baseline,0.190476,0.190476,16,False
6467-97061-0022,baseline,0.0,0.0,2,True
6467-97061-0023,baseline,0.0,0.0,3,True
6467-97061-0024,baseline,2.0,2.0,16,False
6467-94831-0000,baseline,0.352941,0.352941,16,False
6467-94831-0001,baseline,0.588235,0.588235,16,False
6467-94831-0002,baseline,0.428571,0.428571,16,False
6467-94831-0003,baseline,0.125,0.125,16,False
6467-94831-0004,baseline,0.357143,0.428571,16,False
6467-94831-0005,baseline,0.5,1.0,16,False
6467-94831-0006,baseline,0.333333,0.333333,16,False
6467-94831-0007,baseline,0.769231,0.769231,16,False
6467-94831-0008,baseline,0.066667,0.066667,16,False
6467-94831-0009,baseline,0.142857,0.0,5,True
6467-94831-0010,baseline,0.2,0.2,16,False
6467-94831-0011,baseline,0.285714,0.285714,16,False
6467-94831-0012,baseline,0.029412,0.058824,16,False
6467-94831-0013,baseline,0.105263,0.105263,16,False
6467-94831-0014,baseline,0.928571,0.928571,16,False
6467-94831-0015,baseline,0.285714,0.0,3,True
6467-94831-0016,baseline,0.083333,0.083333,6,False
6467-94831-0017,baseline,0.25,0.25,16,False
6467-94831-0018,baseline,0.1875,0.1875,16,False
6467-94831-0019,baseline,0.166667,0.166667,15,True
6467-94831-0020,baseline,0.076923,0.076923,7,True
6467-94831-0021,baseline,0.75,0.75,16,False
6467-94831-0022,baseline,0.5,0.5,16,False
6467-94831-0023,baseline,0.555556,0.444444,16,False
6467-94831-0024,baseline,0.375,0.375,9,False
6467-94831-0025,baseline,0.0,0.0,16,True
6467-94831-0026,baseline,0.125,0.125,16,False
6467-94831-0027,baseline,0.3,0.5,16,False
6467-94831-0028,baseline,0.333333,0.5,16,False
6467-94831-0029,baseline,0.142857,0.142857,9,False
6467-94831-0030,baseline,0.166667,0.083333,2,False
6467-94831-0031,baseline,0.1,0.1,8,False
6467-94831-0032,baseline,0.142857,0.285714,16,False
6467-94831-0033,baseline,0.666667,0.666667,16,False
6467-94831-0034,baseline,0.615385,0.615385,16,False
6467-94831-0035,baseline,0.333333,0.333333,16,True
6467-94831-0036,baseline,0.0,0.0,2,True
6467-94831-0037,baseline,0.090909,0.090909,16,True
6467-94831-0038,baseline,0.333333,0.333333,16,False
6467-94831-0039,baseline,0.333333,0.166667,16,False
6467-94831-0040,baseline,0.3,0.3,16,False
6467-94831-0041,baseline,0.5,0.5,16,False
6467-94831-0042,baseline,0.571429,0.571429,16,False
6467-94831-0043,baseline,0.142857,0.142857,16,False
6467-94831-0044,baseline,0.166667,0.166667,16,False
6467-94831-0045,baseline,0.25,0.0,12,True
6467-62797-0000,baseline,0.0,0.090909,16,True
6467-62797-0001,baseline,0.366667,0.4,16,False
6467-62797-0002,baseline,0.238095,0.285714,16,False
6467-62797-0003,baseline,0.105263,0.105263,16,False
6467-62797-0004,baseline,0.444444,0.444444,16,False
6467-62797-0005,baseline,0.45,0.45,16,False
6467-62797-0006,baseline,0.37037,0.37037,16,False
6467-62797-0007,baseline,0.380282,0.380282,16,False
6467-56885-0000,baseline,0.0,0.066667,16,True
6467-56885-0001,baseline,0.35,0.3,16,False
6467-56885-0002,baseline,0.148936,0.191489,16,False
6467-56885-0003,baseline,0.333333,0.333333,16,False
6467-56885-0004,baseline,0.133333,0.133333,16,False
6467-56885-0005,baseline,0.166667,0.166667,16,False
6467-56885-0006,baseline,0.208333,0.229167,16,False
6467-56885-0007,baseline,0.111111,0.111111,16,False
6467-56885-0008,baseline,0.296296,0.296296,16,False
6467-56885-0009,baseline,0.181818,0.181818,16,False
6467-56885-0010,baseline,0.25641,0.307692,16,False
6467-56885-0011,baseline,0.315789,0.210526,16,False
6467-56885-0012,baseline,0.086957,0.086957,16,False
6467-56885-0013,baseline,0.0,0.0,1,True
6467-56885-0014,baseline,0.058824,0.058824,5,False
6467-56885-0015,baseline,0.0,0.111111,9,True
6467-56885-0016,baseline,0.0,0.0,12,True
6467-56885-0017,baseline,0.238095,0.238095,16,False
8288-274150-0000,baseline,0.138889,0.138889,16,False
8288-274150-0001,baseline,0.277778,0.222222,16,False
8288-274150-0002,baseline,0.027778,0.055556,16,False
8288-274150-0003,baseline,0.105263,0.105263,16,False
8288-274150-0004,baseline,0.3,0.3,16,False
8288-274150-0005,baseline,0.333333,0.333333,16,False
8288-274150-0006,baseline,0.0,0.0,2,True
8288-274150-0007,baseline,0.16,0.16,16,False
8288-274150-0008,baseline,0.035714,0.0,3,True
8288-274162-0000,baseline,0.033333,0.066667,16,False
8288-274162-0001,baseline,0.133333,0.0,2,True
8288-274162-0002,baseline,0.222222,0.222222,16,False
8288-274162-0003,baseline,0.085714,0.085714,16,False
8288-274162-0004,baseline,0.090909,0.181818,16,False
8288-274162-0005,baseline,0.0,0.0,5,True
8288-274162-0006,baseline,0.105263,0.105263,16,False
8288-274162-0007,baseline,0.111111,0.111111,9,False
8288-274162-0008,baseline,0.0,0.0,9,True
8288-274162-0009,baseline,0.071429,0.071429,16,True
8288-274162-0010,baseline,0.0,0.0,2,True
8288-274162-0011,baseline,0.166667,0.166667,4,True
8288-274162-0012,baseline,0.0,0.0,1,True
8288-274162-0013,baseline,0.0,0.0,16,True
8288-274162-0014,baseline,0.0,0.0625,4,True
8288-274162-0015,baseline,0.0,0.0,4,True
8288-274162-0016,baseline,0.0,0.0,2,True
8288-274162-0017,baseline,0.428571,0.428571,16,False
8288-274162-0018,baseline,0.0,0.0,6,True
8288-274162-0019,baseline,0.04,0.08,16,False
8288-274162-0020,baseline,0.0,0.0,14,True
8288-274162-0021,baseline,0.0,0.0,16,True
8288-274162-0022,baseline,0.166667,0.0,6,True
8288-274162-0023,baseline,0.0,0.0,3,True
8288-274162-0024,baseline,0.2,0.2,16,False
8288-274162-0025,baseline,0.1,0.2,16,False
8288-274162-0026,baseline,0.0,0.0,1,True
8288-274162-0027,baseline,0.125,0.125,16,False
8288-274162-0028,baseline,0.0,0.0,4,True
8288-274162-0029,baseline,0.0,0.0,1,True
8288-274162-0030,baseline,0.0,0.0,11,True
8288-274162-0031,baseline,0.333333,0.333333,16,False
8288-274162-0032,baseline,0.333333,0.333333,16,True
8288-274162-0033,baseline,0.142857,0.142857,12,False
8288-274162-0034,baseline,0.0,0.0,1,True
8288-274162-0035,baseline,0.098039,0.078431,16,False
8288-274162-0036,baseline,0.0,0.0,16,True
8288-274162-0037,baseline,0.47619,0.428571,16,False
8288-274162-0038,baseline,0.166667,0.0,13,True
8288-274162-0039,baseline,0.1,0.1,16,False
8288-274162-0040,baseline,0.125,0.125,13,True
8288-274162-0041,baseline,0.0,0.0,14,True
8288-274162-0042,baseline,0.5,0.583333,16,False
8288-274162-0043,baseline,0.208333,0.25,16,False
8288-274162-0044,baseline,0.052632,0.052632,3,False
8288-274162-0045,baseline,0.214286,0.214286,16,False
8288-274162-0046,baseline,0.5,0.5,16,False
8288-274162-0047,baseline,0.434783,0.434783,16,False
8288-274162-0048,baseline,0.333333,0.333333,16,False
8288-274162-0049,baseline,0.25,0.0,8,True
8288-274162-0050,baseline,0.0,0.0,2,True
8288-274162-0051,baseline,0.0,0.0,3,True
8288-274162-0052,baseline,0.454545,0.454545,16,False
8288-274162-0053,baseline,0.0,0.0,1,True
8288-274162-0054,baseline,0.045455,0.045455,13,False
8288-274162-0055,baseline,0.181818,0.181818,16,True
8288-274162-0056,baseline,0.0,0.0,2,True
8288-274162-0057,baseline,0.0,0.0,10,True
8288-274162-0058,baseline,0.263158,0.263158,16,False
8288-274162-0059,baseline,0.0,0.0,3,True
8288-274162-0060,baseline,0.105263,0.157895,16,False
8288-274162-0061,baseline,0.0,0.0,1,True
8288-274162-0062,baseline,0.0,0.0,2,True
8288-274162-0063,baseline,0.5,0.333333,16,False
8288-274162-0064,baseline,0.066667,0.066667,14,True
8288-274162-0065,baseline,0.181818,0.272727,16,False
8288-274162-0066,baseline,0.095238,0.095238,15,False
5543-27761-0000,baseline,0.4,0.4,16,False
5543-27761-0001,baseline,0.0,0.0,1,True
5543-27761-0002,baseline,0.222222,0.222222,16,False
5543-27761-0003,baseline,0.05,0.05,16,False
5543-27761-0004,baseline,0.133333,0.066667,16,False
5543-27761-0005,baseline,0.166667,0.333333,16,False
5543-27761-0006,baseline,0.0,0.0,6,True
5543-27761-0007,baseline,0.1,0.1,16,False
5543-27761-0008,baseline,0.05,0.1,16,False
5543-27761-0009,baseline,0.0,0.090909,7,True
5543-27761-0010,baseline,0.0,0.0,4,True
5543-27761-0011,baseline,0.105263,0.105263,16,False
5543-27761-0012,baseline,0.136364,0.136364,16,False
5543-27761-0013,baseline,0.111111,0.111111,16,False
5543-27761-0014,baseline,0.222222,0.333333,16,False
5543-27761-0015,baseline,0.045455,0.045455,16,False
5543-27761-0016,baseline,0.181818,0.227273,16,False
5543-27761-0017,baseline,0.029412,0.029412,11,False
5543-27761-0018,baseline,0.0,0.0,2,True
5543-27761-0019,baseline,0.0,0.0,1,True
5543-27761-0020,baseline,0.25,0.25,16,False
5543-27761-0021,baseline,0.666667,0.666667,16,False
5543-27761-0022,baseline,0.0,0.1,16,True
5543-27761-0023,baseline,0.625,0.625,16,False
5543-27761-0024,baseline,0.205882,0.205882,16,False
5543-27761-0025,baseline,0.25,0.25,16,False
5543-27761-0026,baseline,0.125,0.1875,16,False
5543-27761-0027,baseline,0.090909,0.090909,16,False
5543-27761-0028,baseline,0.096774,0.096774,16,False
5543-27761-0029,baseline,0.705882,0.529412,16,False
5543-27761-0030,baseline,0.047619,0.047619,16,False
5543-27761-0031,baseline,0.090909,0.090909,16,False
5543-27761-0032,baseline,0.047619,0.095238,16,False
5543-27761-0033,baseline,0.5,0.5,16,False
5543-27761-0034,baseline,0.111111,0.111111,2,False
5543-27761-0035,baseline,0.0,0.0,4,True
5543-27761-0036,baseline,0.0,0.0,5,True
5543-27761-0037,baseline,0.0,0.0,3,True
5543-27761-0038,baseline,0.8,0.8,16,False
5543-27761-0039,baseline,0.0,0.0,1,True
5543-27761-0040,baseline,0.090909,0.090909,16,False
5543-27761-0041,baseline,0.052632,0.052632,16,False
5543-27761-0042,baseline,0.2,0.6,16,False
5543-27761-0043,baseline,0.0,0.0,1,True
5543-27761-0044,baseline,0.222222,0.222222,16,False
5543-27761-0045,baseline,0.4,0.4,16,False
5543-27761-0046,baseline,0.166667,0.166667,16,False
5543-27761-0047,baseline,0.133333,0.133333,16,False
5543-27761-0048,baseline,0.4,0.5,16,False
5543-27761-0049,baseline,0.25,0.25,16,False
5543-27761-0050,baseline,0.166667,0.166667,16,False
5543-27761-0051,baseline,0.052632,0.052632,16,False
5543-27761-0052,baseline,0.0,0.0,1,True
5543-27761-0053,baseline,0.375,0.5,16,False
5543-27761-0054,baseline,0.5,0.5,16,False
5543-27761-0055,baseline,0.615385,0.615385,16,False
5543-27761-0056,baseline,0.222222,0.277778,16,False
5543-27761-0057,baseline,0.142857,0.142857,16,False
5543-27761-0058,baseline,0.08,0.08,16,False
5543-27761-0059,baseline,0.071429,0.142857,16,False
5543-27761-0060,baseline,0.025,0.025,16,False
5543-27761-0061,baseline,0.0,0.0,1,True
5543-27761-0062,baseline,0.111111,0.138889,16,False
5543-27761-0063,baseline,0.222222,0.222222,16,False
5543-27761-0064,baseline,0.428571,0.428571,16,False
5543-27761-0065,baseline,0.090909,0.090909,16,False
5543-27761-0066,baseline,0.0,0.0,2,True
5543-27761-0067,baseline,0.411765,0.352941,16,False
5543-27761-0068,baseline,0.0,0.0,3,True
5543-27761-0069,baseline,0.25,0.25,16,False
5543-27761-0070,baseline,0.0,0.0,2,True
5543-27761-0071,baseline,0.045455,0.045455,16,False
5543-27761-0072,baseline,0.0,0.0,2,True
5543-27761-0073,baseline,0.904762,0.904762,16,False
5543-27761-0074,baseline,0.035714,0.035714,16,False
5543-27761-0075,baseline,0.0,0.0,1,True
5543-27761-0076,baseline,0.333333,0.5,16,False
5543-27761-0077,baseline,0.0,0.0,1,True
5543-27761-0078,baseline,0.157895,0.210526,16,False
